"","Site","Sample_ID","Replica","Season.x","Sampling_gear","Sub replica","Nb_particules","ID_particle","Shape","Color","IR_ID","Weight_mg","Length_mm","Largeur_mm","Area","Perim","L","H","W","CSF","Spher","Shapes","Code_station","Replicate","Season.y","Volume","Debit (m3/s)","NTU","river","IR_ID_bis","Flood","Sampling_event"
"951","LAU","8-2-C1","2","C1","FILET","A",41,"33-D4","3","Black","PP",0.205,1.995,0.75,0.953,4.293,1.995,0.75,0.33,0.92434233330817,0.396183576066999,"fragment","LAU",2,"C1",59.04,1.35,7.1,"Tributary","PP","Without","B2"
"952","LAU","8-2-C1","2","C1","FILET","A",41,"33-D5","3","Black","PE",2.302,3.708,2.128,6.097,10.601,3.708,2.128,0.33,1.92373298203921,0.371024029294911,"fragment","LAU",2,"C1",59.04,1.35,7.1,"Tributary","PE","Without","B2"
"953","LAU","8-2-C1","2","C1","FILET","A",41,"33-D6","5","White","PS",0.195,2.441,2.211,3.943,7.192,2.441,2.211,2.326,0.927897485157482,0.95211110669898,"sphere","LAU",2,"C1",59.04,1.35,7.1,"Tributary","PS","Without","B2"
"954","LAU","8-2-C1","2","C1","FILET","A",41,"33-D7","3","Blue","PE",0.093,2.07,0.533,0.791,5.35,2.07,0.533,0.33,0.644889144342424,0.3449584750746,"fragment","LAU",2,"C1",59.04,1.35,7.1,"Tributary","PE","Without","B2"
"955","LAU","8-2-C1","2","C1","FILET","A",41,"33-D8","3","Black","PP",0.208,2.713,1.023,2.158,7.896,2.713,1.023,0.33,1.08116945325737,0.357956287627632,"fragment","LAU",2,"C1",59.04,1.35,7.1,"Tributary","PP","Without","B2"
"956","LAU","8-2-C1","2","C1","FILET","A",41,"33-D9","5","White","PS",0.317,2.758,1.976,4.034,7.639,2.758,1.976,2.367,0.773375981804193,0.850352301545245,"sphere","LAU",2,"C1",59.04,1.35,7.1,"Tributary","PS","Without","B2"
"957","LAU","8-2-C1","2","C1","FILET","A",41,"33-D10","3","Red","PE",0.74,2.537,1.172,2.357,6.419,2.537,1.172,0.33,1.28088579137802,0.391681932644446,"fragment","LAU",2,"C1",59.04,1.35,7.1,"Tributary","PE","Without","B2"
"958","LAU","8-2-C1","2","C1","FILET","A",41,"33-D11","3","Black","PP",0.203,1.903,0.83,1.184,6.003,1.903,0.83,0.33,1.04737385413152,0.422900454500735,"fragment","LAU",2,"C1",59.04,1.35,7.1,"Tributary","PP","Without","B2"
"959","LAU","8-2-C1","2","C1","FILET","A",41,"33-D12","3","Black","PP",0.162,1.395,0.687,0.861,3.816,1.395,0.687,0.33,1.01254110617352,0.488398236620121,"fragment","LAU",2,"C1",59.04,1.35,7.1,"Tributary","PP","Without","B2"
"960","LAU","8-2-C1","2","C1","FILET","A",41,"33-E1","3","Black","PP",0.084,1.807,0.924,0.919,4.07,1.807,0.924,0.33,1.1965639794617,0.453687209145421,"fragment","LAU",2,"C1",59.04,1.35,7.1,"Tributary","PP","Without","B2"
"961","LAU","8-2-C1","2","C1","FILET","A",41,"33-E2","2","Red","Polyester",0.105,2.43,0.349,0.684,6.472,2.43,0.349,0.08,0.791548074288268,0.16784211967647,"film","LAU",2,"C1",59.04,1.35,7.1,"Tributary","others","Without","B2"
"962","LAU","8-2-C1","2","C1","FILET","A",41,"33-E3","3","Black","PE",0.374,2.737,0.821,1.476,5.798,2.737,0.821,0.33,0.863870787991092,0.33070124815397,"fragment","LAU",2,"C1",59.04,1.35,7.1,"Tributary","PE","Without","B2"
"963","LAU","8-2-C1","2","C1","FILET","A",41,"33-E4","1","Black","PP",0.04,2.184,0.126,0.613,8.957,2.184,0.126,0.126,0.240192230707631,0.149306463012621,"line","LAU",2,"C1",59.04,1.35,7.1,"Tributary","PP","Without","B2"
"964","LAU","8-2-C1","2","C1","FILET","A",41,"33-E5","3","Blue","PE",0.43,3.157,1.089,2.835,7.963,3.157,1.089,0.33,1.06692433008738,0.330367678800488,"fragment","LAU",2,"C1",59.04,1.35,7.1,"Tributary","PE","Without","B2"
"965","LAU","8-2-C1","2","C1","FILET","A",41,"33-E6","3","Black","Additive",0.534,2.046,1.304,1.805,5.248,2.046,1.304,0.33,1.58696667407403,0.468446599639786,"fragment","LAU",2,"C1",59.04,1.35,7.1,"Tributary","others","Without","B2"
"966","LAU","8-2-C1","2","C1","FILET","A",41,"33-E7","3","Blue","PE",0.216,2.813,0.567,1.536,6.526,2.813,0.567,0.33,0.588492893631381,0.287024638177982,"fragment","LAU",2,"C1",59.04,1.35,7.1,"Tributary","PE","Without","B2"
"967","LAU","8-2-C1","2","C1","FILET","A",41,"33-E8","3","Black","PS",0.034,1.862,0.864,0.908,4.699,1.862,0.864,0.33,1.10221656639803,0.434866656875689,"fragment","LAU",2,"C1",59.04,1.35,7.1,"Tributary","PS","Without","B2"
"968","LAU","8-2-C1","2","C1","FILET","A",41,"33-E9","3","Black","PE",0.371,2.945,0.84,1.308,6.288,2.945,0.84,0.33,0.852078616573817,0.317351734197186,"fragment","LAU",2,"C1",59.04,1.35,7.1,"Tributary","PE","Without","B2"
"969","LAU","8-2-C1","2","C1","FILET","A",41,"33-E10","3","Black","PP",0.064,2.293,0.59,0.729,5.819,2.293,0.59,0.33,0.678255016140982,0.33331327745325,"fragment","LAU",2,"C1",59.04,1.35,7.1,"Tributary","PP","Without","B2"
"970","LAU","8-2-C1","2","C1","FILET","A",41,"33-E11","5","Blue","PE",0,0.834,0.838,0.533,2.682,0.834,0.838,0.836,1.00359353407716,1.0023961691854,"sphere","LAU",2,"C1",59.04,1.35,7.1,"Tributary","PE","Without","B2"
"971","LAU","8-2-C1","2","C1","FILET","A",41,"33-E12","3","White","PS",0.066,2.015,1.008,1.454,4.924,2.015,1.008,0.33,1.23613538053015,0.434318294933256,"fragment","LAU",2,"C1",59.04,1.35,7.1,"Tributary","PS","Without","B2"
"972","LAU","8-2-C1","2","C1","FILET","A",41,"33-F1","3","Black","PE",0.073,1.048,0.672,0.546,3.178,1.048,0.672,0.33,1.14269851184203,0.586660546606755,"fragment","LAU",2,"C1",59.04,1.35,7.1,"Tributary","PE","Without","B2"
"973","LAU","8-2-C1","2","C1","FILET","A",41,"33-F2","3","Grey","PS",0.024,1.36,0.668,0.546,3.716,1.36,0.668,0.33,0.997125994824309,0.492119826102454,"fragment","LAU",2,"C1",59.04,1.35,7.1,"Tributary","PS","Without","B2"
"974","LAU","8-2-C1","2","C1","FILET","A",41,"33-F3","3","Blue","PP",0.08,1.166,0.441,0.462,2.746,1.166,0.441,0.33,0.710939008727663,0.474808490263763,"fragment","LAU",2,"C1",59.04,1.35,7.1,"Tributary","PP","Without","B2"
"975","LAU","8-2-C1","2","C1","FILET","A",41,"33-F7","1","Blue","PE",0.162,2.728,0.368,0.963,6.554,2.728,0.368,0.368,0.367283760468404,0.263028193254627,"line","LAU",2,"C1",59.04,1.35,7.1,"Tributary","PE","Without","B2"
"976","LAU","8-2-C1","2","C1","FILET","A",41,"33-F8","3","Blue","PE",0.013,1.456,0.445,0.397,3.817,1.456,0.445,0.33,0.641981264048993,0.410692779022779,"fragment","LAU",2,"C1",59.04,1.35,7.1,"Tributary","PE","Without","B2"
"977","LAU","8-2-C1","2","C1","FILET","A",41,"33-F9","3","Grey","Polydienes",0.137,2.076,1.182,1.799,5.593,2.076,1.182,0.33,1.42806124062974,0.448978528970392,"fragment","LAU",2,"C1",59.04,1.35,7.1,"Tributary","others","Without","B2"
"978","LAU","8-2-C1","2","C1","FILET","A",41,"33-F10","5","Green","PP",0.042,1.066,0.665,0.494,2.686,1.066,0.665,0.8655,0.692324190965152,0.797121952028507,"sphere","LAU",2,"C1",59.04,1.35,7.1,"Tributary","PP","Without","B2"
"979","LAU","8-2-C1","2","C1","FILET","A",41,"33-F12","3","Blue","PE",0.201,1.655,1.002,1.016,4.082,1.655,1.002,0.33,1.3558503343236,0.494229375588253,"fragment","LAU",2,"C1",59.04,1.35,7.1,"Tributary","PE","Without","B2"
"980","LAU","8-2-C1","2","C1","FILET","A",41,"33-G1","5","White","PS",0.196,1.834,1.752,2.523,5.793,1.834,1.752,1.793,0.966149406404089,0.977474064283304,"sphere","LAU",2,"C1",59.04,1.35,7.1,"Tributary","PS","Without","B2"
"981","LAU","8-2-C1","2","C1","FILET","A",41,"33-G2","3","Black","PS",0.092,1.608,0.728,0.703,3.574,1.608,0.728,0.33,0.999381687331078,0.452923036353894,"fragment","LAU",2,"C1",59.04,1.35,7.1,"Tributary","PS","Without","B2"
"982","LAU","8-3-C2","3","C2","FILET","A",71,"33-G5","5","White","PS",0.444,4.53,4.096,13.784,14.141,4.53,4.096,4.313,0.926661495994559,0.951293072253437,"sphere","LAU",3,"C2",45.264,1.26,16.3,"Tributary","PS","Without","B3"
"983","LAU","8-3-C2","3","C2","FILET","A",71,"33-G6","3","White","PS",0.202,3.428,2.395,7.164,11.046,3.428,2.395,0.33,2.25179132241049,0.406673565776257,"fragment","LAU",3,"C2",45.264,1.26,16.3,"Tributary","PS","Without","B3"
"984","LAU","8-3-C2","3","C2","FILET","A",71,"33-G8","3","Blue","PP",0.17,1.78,1.27,1.441,4.716,1.78,1.27,0.33,1.65705433745842,0.509517633471577,"fragment","LAU",3,"C2",45.264,1.26,16.3,"Tributary","PP","Without","B3"
"985","LAU","8-3-C2","3","C2","FILET","A",71,"33-G9","3","White","PS",0.024,2.418,1.448,2.102,6.888,2.418,1.448,0.33,1.62100160053484,0.433966930416845,"fragment","LAU",3,"C2",45.264,1.26,16.3,"Tributary","PS","Without","B3"
"986","LAU","8-3-C2","3","C2","FILET","A",71,"33-G11","1","Green","PP",0,2.647,0.1,0.287,5.688,2.647,0.1,0.1,0.194367222809317,0.11258936570813,"line","LAU",3,"C2",45.264,1.26,16.3,"Tributary","PP","Without","B3"
"987","LAU","8-3-C2","3","C2","FILET","A",71,"33-H1","4","White","PP",3.352,2.74,1.722,3.255,7.103,2.74,1.722,1.37,0.888786771681193,0.679856931148446,"pellet","LAU",3,"C2",45.264,1.26,16.3,"Tributary","PP","Without","B3"
"988","LAU","8-3-C2","3","C2","FILET","A",71,"33-H2","3","Grey","PS",0.069,2.97,1.318,2.926,9.179,2.97,1.318,0.33,1.33131313131313,0.366695418435313,"fragment","LAU",3,"C2",45.264,1.26,16.3,"Tributary","PS","Without","B3"
"989","LAU","8-3-C2","3","C2","FILET","A",71,"33-H3","3","Blue","PP",0.177,2.143,0.913,0.836,4.616,2.143,0.913,0.33,1.08568221135538,0.403317244860542,"fragment","LAU",3,"C2",45.264,1.26,16.3,"Tributary","PP","Without","B3"
"990","LAU","8-3-C2","3","C2","FILET","A",71,"33-H4","5","White","PS",0.09,1.73,1.439,1.918,5.04,1.73,1.439,1.5845,0.869143768208632,0.913314341019593,"sphere","LAU",3,"C2",45.264,1.26,16.3,"Tributary","PS","Without","B3"
"991","LAU","8-3-C2","3","C2","FILET","A",71,"33-H5","1","Green","PE",0.045,3.795,0.17,0.478,7.749,3.795,0.17,0.17,0.21165014511268,0.126131848578617,"line","LAU",3,"C2",45.264,1.26,16.3,"Tributary","PE","Without","B3"
"992","LAU","8-3-C2","3","C2","FILET","A",71,"33-H6","3","Black","Asphalt",0.162,1.975,0.864,1.169,5.116,1.975,0.864,0.33,1.07022039393741,0.418117001748471,"fragment","LAU",3,"C2",45.264,1.26,16.3,"Tributary","others","Without","B3"
"993","LAU","8-3-C2","3","C2","FILET","A",71,"33-H7","3","Blue","PE",0.2,2.505,0.868,1.535,5.776,2.505,0.868,0.33,0.954682342651455,0.35738753539836,"fragment","LAU",3,"C2",45.264,1.26,16.3,"Tributary","PE","Without","B3"
"994","LAU","8-3-C2","3","C2","FILET","A",71,"33-H8","3","Blue","PE",0.629,2.951,0.892,4.247,11.674,2.951,0.892,0.33,0.903906021852521,0.323330587772181,"fragment","LAU",3,"C2",45.264,1.26,16.3,"Tributary","PE","Without","B3"
"995","LAU","8-3-C2","3","C2","FILET","A",71,"33-H9","3","Blue","PE",0.37,1.595,1.18,1.495,4.684,1.595,1.18,0.33,1.62646489349656,0.534923311060733,"fragment","LAU",3,"C2",45.264,1.26,16.3,"Tributary","PE","Without","B3"
"996","LAU","8-3-C2","3","C2","FILET","A",71,"33-H11","3","Blue","PE",0.11,2.453,0.82,1.728,6.697,2.453,0.82,0.33,0.911398077906041,0.355612947895932,"fragment","LAU",3,"C2",45.264,1.26,16.3,"Tributary","PE","Without","B3"
"997","LAU","8-3-C2","3","C2","FILET","A",71,"33-H12","3","White","PS",0.188,3.358,1.404,3.216,8.137,3.358,1.404,0.33,1.33373574882791,0.34506948420296,"fragment","LAU",3,"C2",45.264,1.26,16.3,"Tributary","PS","Without","B3"
"998","LAU","8-3-C2","3","C2","FILET","A",71,"34-A1","5","Grey","PS",0.26,2.956,2.177,4.998,8.64,2.956,2.177,2.5665,0.790379340596254,0.861516526066382,"sphere","LAU",3,"C2",45.264,1.26,16.3,"Tributary","PS","Without","B3"
"999","LAU","8-3-C2","3","C2","FILET","A",71,"34-A2","3","White","PP",2.057,3.204,1.896,5.638,9.517,3.204,1.896,0.33,1.84389042605646,0.393540185520612,"fragment","LAU",3,"C2",45.264,1.26,16.3,"Tributary","PP","Without","B3"
"1000","LAU","8-3-C2","3","C2","FILET","A",71,"34-A3","5","White","PS",0.159,2.207,1.742,2.819,6.179,2.207,1.742,1.9745,0.834484770347886,0.890499214693016,"sphere","LAU",3,"C2",45.264,1.26,16.3,"Tributary","PS","Without","B3"
"1001","LAU","8-3-C2","3","C2","FILET","A",71,"34-A4","3","White","PP",2.773,3.556,2.542,6.26,9.592,3.556,2.542,0.33,2.34659261806525,0.404813816865211,"fragment","LAU",3,"C2",45.264,1.26,16.3,"Tributary","PP","Without","B3"
"1002","LAU","8-3-C2","3","C2","FILET","A",71,"34-A5","3","White","PS",0.553,4.195,2.621,7.464,10.525,4.195,2.621,0.33,2.22763518278978,0.366301764052963,"fragment","LAU",3,"C2",45.264,1.26,16.3,"Tributary","PS","Without","B3"
"1003","LAU","8-3-C2","3","C2","FILET","A",71,"34-A6","3","Black","PE",0.391,2.527,0.914,1.434,6.017,2.527,0.914,0.33,1.00089058686698,0.36147912075922,"fragment","LAU",3,"C2",45.264,1.26,16.3,"Tributary","PE","Without","B3"
"1004","LAU","8-3-C2","3","C2","FILET","A",71,"34-A7","3","Black","PE",0.309,2.606,1.359,2.655,6.33,2.606,1.359,0.33,1.46546442821785,0.404198649338307,"fragment","LAU",3,"C2",45.264,1.26,16.3,"Tributary","PE","Without","B3"
"1005","LAU","8-3-C2","3","C2","FILET","A",71,"34-A8","2","Blue","PE",0.361,3.995,1.706,4.15,9.491,3.995,1.706,0.08,3.01769707219336,0.204493016909303,"film","LAU",3,"C2",45.264,1.26,16.3,"Tributary","PE","Without","B3"
"1006","LAU","8-3-C2","3","C2","FILET","A",71,"34-A9","3","Blue","PE",0.08,1.315,0.648,0.752,3.863,1.315,0.648,0.33,0.983682985363197,0.498210045482451,"fragment","LAU",3,"C2",45.264,1.26,16.3,"Tributary","PE","Without","B3"
"1007","LAU","8-3-C2","3","C2","FILET","A",71,"34-A10","1","Black","PP",0.08,1.778,0.249,0.617,4.949,1.778,0.249,0.249,0.374225860110847,0.26967771536618,"line","LAU",3,"C2",45.264,1.26,16.3,"Tributary","PP","Without","B3"
"1008","LAU","8-3-C2","3","C2","FILET","A",71,"34-A11","3","Black","PE",0.895,3.428,1.136,2.985,8.316,3.428,1.136,0.33,1.06807304478427,0.317154015885813,"fragment","LAU",3,"C2",45.264,1.26,16.3,"Tributary","PE","Without","B3"
"1009","LAU","8-3-C2","3","C2","FILET","A",71,"34-B1","3","White","PS",0.188,3.272,2.304,6.001,12.777,3.272,2.304,0.33,2.21727141086664,0.414117205677262,"fragment","LAU",3,"C2",45.264,1.26,16.3,"Tributary","PS","Without","B3"
"1010","LAU","8-3-C2","3","C2","FILET","A",71,"34-B2","3","White","PS",0.122,3.094,1.904,4.622,9.501,3.094,1.904,0.33,1.8842990077434,0.403379127001273,"fragment","LAU",3,"C2",45.264,1.26,16.3,"Tributary","PS","Without","B3"
"1011","LAU","8-3-C2","3","C2","FILET","A",71,"34-B3","3","Blue","PE",0.475,3.859,1.956,5.158,10.012,3.859,1.956,0.33,1.73330301010437,0.35127270986416,"fragment","LAU",3,"C2",45.264,1.26,16.3,"Tributary","PE","Without","B3"
"1012","LAU","8-3-C2","3","C2","FILET","A",71,"34-B4","3","White","PE",0.658,2.151,1.615,4.232,8.408,2.151,1.615,0.33,1.91688187758013,0.486558669542597,"fragment","LAU",3,"C2",45.264,1.26,16.3,"Tributary","PE","Without","B3"
"1013","LAU","8-3-C2","3","C2","FILET","A",71,"34-B5","5","White","PS",0.188,3.878,3.162,9.273,11.784,3.878,3.162,3.52,0.855828276588197,0.90454388052918,"sphere","LAU",3,"C2",45.264,1.26,16.3,"Tributary","PS","Without","B3"
"1014","LAU","8-3-C2","3","C2","FILET","A",71,"34-B6","3","Black","PE",0.085,1.974,1.137,1.351,5.128,1.974,1.137,0.33,1.40873699751123,0.45834591947284,"fragment","LAU",3,"C2",45.264,1.26,16.3,"Tributary","PE","Without","B3"
"1015","LAU","8-3-C2","3","C2","FILET","A",71,"34-B7","3","Black","PP",0.242,2.604,0.971,1.849,7.336,2.604,0.971,0.33,1.04747042591284,0.361535046502233,"fragment","LAU",3,"C2",45.264,1.26,16.3,"Tributary","PP","Without","B3"
"1016","LAU","8-3-C2","3","C2","FILET","A",71,"34-B9","2","Red","PE",0.854,2.497,1.029,1.946,6.7,2.497,1.029,0.08,2.30229574095392,0.236350264332181,"film","LAU",3,"C2",45.264,1.26,16.3,"Tributary","PE","Without","B3"
"1017","LAU","8-3-C2","3","C2","FILET","A",71,"34-B10","3","Black","PE",0.344,2.508,1.138,2.416,7.356,2.508,1.138,0.33,1.25089692821999,0.39084123705735,"fragment","LAU",3,"C2",45.264,1.26,16.3,"Tributary","PE","Without","B3"
"1018","LAU","8-3-C2","3","C2","FILET","A",71,"34-B12","2","Black","PE",0.194,2.393,0.801,1.895,6.247,2.393,0.801,0.08,1.83069574985621,0.22367238499887,"film","LAU",3,"C2",45.264,1.26,16.3,"Tributary","PE","Without","B3"
"1019","LAU","8-3-C2","3","C2","FILET","A",71,"34-C1","3","Blue","PP",0.116,2.351,0.533,0.852,5.146,2.351,0.533,0.33,0.605123368214758,0.316892502065903,"fragment","LAU",3,"C2",45.264,1.26,16.3,"Tributary","PP","Without","B3"
"1020","LAU","8-3-C2","3","C2","FILET","A",71,"34-C2","3","Black","Polydienes",0.199,1.587,0.864,1.151,4.45,1.587,0.864,0.33,1.19390098131622,0.483754045154763,"fragment","LAU",3,"C2",45.264,1.26,16.3,"Tributary","others","Without","B3"
"1021","LAU","8-3-C2","3","C2","FILET","A",71,"34-C3","3","White","PS",0.121,1.954,1.555,2.502,5.961,1.954,1.555,0.33,1.93647165199514,0.512230072062553,"fragment","LAU",3,"C2",45.264,1.26,16.3,"Tributary","PS","Without","B3"
"1022","LAU","8-3-C2","3","C2","FILET","A",71,"34-C4","3","White","Polydienes",0.099,1.822,1.302,1.848,5.557,1.822,1.302,0.33,1.67911262863417,0.505835602125527,"fragment","LAU",3,"C2",45.264,1.26,16.3,"Tributary","others","Without","B3"
"1023","LAU","8-3-C2","3","C2","FILET","A",71,"34-C5","3","Blue","PE",0.458,3.601,0.796,2.88,11.045,3.601,0.796,0.33,0.730204553943217,0.272600671702336,"fragment","LAU",3,"C2",45.264,1.26,16.3,"Tributary","PE","Without","B3"
"1024","LAU","8-3-C2","3","C2","FILET","A",71,"34-C6","3","Black","PE",0.19,1.739,0.473,0.619,4.717,1.739,0.473,0.33,0.624387758399215,0.372327663979331,"fragment","LAU",3,"C2",45.264,1.26,16.3,"Tributary","PE","Without","B3"
"1025","LAU","8-3-C2","3","C2","FILET","A",71,"34-C7","1","Black","PE",0.038,1.468,0.207,0.356,3.794,1.468,0.207,0.207,0.375510551631936,0.270912801036753,"line","LAU",3,"C2",45.264,1.26,16.3,"Tributary","PE","Without","B3"
"1026","LAU","8-3-C2","3","C2","FILET","A",71,"34-C9","5","White","PS",0.592,3.526,2.8,6.547,9.488,3.526,2.8,3.163,0.838430911075718,0.89309474871551,"sphere","LAU",3,"C2",45.264,1.26,16.3,"Tributary","PS","Without","B3"
"1027","LAU","8-3-C2","3","C2","FILET","A",71,"34-C11","3","Blue","PP",0.134,1.69,0.891,0.951,4.154,1.69,0.891,0.33,1.19310147274251,0.46867603258492,"fragment","LAU",3,"C2",45.264,1.26,16.3,"Tributary","PP","Without","B3"
"1028","LAU","8-3-C2","3","C2","FILET","A",71,"34-C12","1","Black","PP",0.081,2.799,0.135,0.538,6.347,2.799,0.135,0.135,0.219616737190086,0.132501434475446,"line","LAU",3,"C2",45.264,1.26,16.3,"Tributary","PP","Without","B3"
"1029","LAU","8-3-C2","3","C2","FILET","A",71,"34-D1","3","Black","Asphalt",1.129,2.859,1.19,3.97,9.477,2.859,1.19,0.33,1.22513208504939,0.363533298360984,"fragment","LAU",3,"C2",45.264,1.26,16.3,"Tributary","others","Without","B3"
"1030","LAU","8-3-C2","3","C2","FILET","A",71,"34-D3","5","White","PS",4.399,3.79,3.804,11.657,12.475,3.79,3.804,3.797,1.00276831924977,1.00184583070013,"sphere","LAU",3,"C2",45.264,1.26,16.3,"Tributary","PS","Without","B3"
"1031","LAU","8-3-C2","3","C2","FILET","A",71,"34-D4","3","Blue","PP",0.08,1.028,0.27,0.223,2.272,1.028,0.27,0.33,0.463564571315875,0.438494171341565,"fragment","LAU",3,"C2",45.264,1.26,16.3,"Tributary","PP","Without","B3"
"1032","LAU","8-3-C2","3","C2","FILET","A",71,"34-D7","3","White","PS",0.669,4.887,2.778,11.094,13.315,4.887,2.778,0.33,2.18753042439758,0.337329120813273,"fragment","LAU",3,"C2",45.264,1.26,16.3,"Tributary","PS","Without","B3"
"1033","LAU","8-3-C2","3","C2","FILET","A",71,"34-D9","3","Black","PP",0.309,2.412,1.397,2.327,6.703,2.412,1.397,0.33,1.56585226353627,0.429521835003102,"fragment","LAU",3,"C2",45.264,1.26,16.3,"Tributary","PP","Without","B3"
"1034","LAU","8-3-C2","3","C2","FILET","A",71,"34-D11","3","White","PS",0.116,2.579,1.318,2.297,6.117,2.579,1.318,0.33,1.42867277638451,0.402879857936312,"fragment","LAU",3,"C2",45.264,1.26,16.3,"Tributary","PS","Without","B3"
"1035","LAU","8-3-C2","3","C2","FILET","A",71,"34-D12","5","White","PS",0.549,3.57,2.492,6.729,9.837,3.57,2.492,3.031,0.757566848984107,0.839974007680743,"sphere","LAU",3,"C2",45.264,1.26,16.3,"Tributary","PS","Without","B3"
"1036","LAU","8-3-C2","3","C2","FILET","A",71,"34-E1","3","Black","PP",0.06,1.214,0.468,0.609,3.726,1.214,0.468,0.33,0.739400159235181,0.471455608457662,"fragment","LAU",3,"C2",45.264,1.26,16.3,"Tributary","PP","Without","B3"
"1037","LAU","8-3-C2","3","C2","FILET","A",71,"34-E2","3","Black","PE",0.125,1.21,0.67,0.692,3.572,1.21,0.67,0.33,1.06029117718471,0.53252418205915,"fragment","LAU",3,"C2",45.264,1.26,16.3,"Tributary","PE","Without","B3"
"1038","LAU","8-2-C2","2","C2","FILET","A",112,"34-E3","3","Blue","PP",0.58,1.958,1.481,2.108,5.611,1.958,1.481,0.33,1.84243317449406,0.503285642422568,"fragment","LAU",2,"C2",45.10656,1.26,16.3,"Tributary","PP","Without","B3"
"1039","LAU","8-2-C2","2","C2","FILET","A",112,"34-E4","1","White","PP",0.255,2.172,0.313,0.86,4.967,2.172,0.313,0.313,0.379614032928601,0.274867258648102,"line","LAU",2,"C2",45.10656,1.26,16.3,"Tributary","PP","Without","B3"
"1040","LAU","8-2-C2","2","C2","FILET","A",112,"34-E5","3","Green","PE",0.191,1.146,0.612,0.473,2.997,1.146,0.612,0.33,0.995181154714893,0.535753942475325,"fragment","LAU",2,"C2",45.10656,1.26,16.3,"Tributary","PE","Without","B3"
"1041","LAU","8-2-C2","2","C2","FILET","A",112,"34-E6","3","White","PS",0.168,2.758,1.305,2.67,6.664,2.758,1.305,0.33,1.36790649239251,0.383982981073991,"fragment","LAU",2,"C2",45.10656,1.26,16.3,"Tributary","PS","Without","B3"
"1042","LAU","8-2-C2","2","C2","FILET","A",112,"34-E7","3","Black","PE",0.233,2.028,0.701,1.468,6.002,2.028,0.701,0.33,0.856893942386103,0.383146931845444,"fragment","LAU",2,"C2",45.10656,1.26,16.3,"Tributary","PE","Without","B3"
"1043","LAU","8-2-C2","2","C2","FILET","A",112,"34-E8","3","Green","PE",0.127,1.343,0.539,0.425,3.305,1.343,0.539,0.33,0.809643416665273,0.462008777471113,"fragment","LAU",2,"C2",45.10656,1.26,16.3,"Tributary","PE","Without","B3"
"1044","LAU","8-2-C2","2","C2","FILET","A",112,"34-E9","5","White","PS",0.4,2.433,1.607,2.848,6.518,2.433,1.607,2.02,0.724885040989954,0.818516947785058,"sphere","LAU",2,"C2",45.10656,1.26,16.3,"Tributary","PS","Without","B3"
"1045","LAU","8-2-C2","2","C2","FILET","A",112,"34-E10","3","Black","PE",1.092,3.154,1.519,5.579,9.77,3.154,1.519,0.33,1.48891518585191,0.36935964595144,"fragment","LAU",2,"C2",45.10656,1.26,16.3,"Tributary","PE","Without","B3"
"1046","LAU","8-2-C2","2","C2","FILET","A",112,"34-E12","3","Black","PE",0.307,3.967,0.961,1.911,9.661,3.967,0.961,0.33,0.839914961551997,0.272126587462548,"fragment","LAU",2,"C2",45.10656,1.26,16.3,"Tributary","PE","Without","B3"
"1047","LAU","8-2-C2","2","C2","FILET","A",112,"34-F1","3","Grey","PS",0.23,3.434,1.416,2.699,8.826,3.434,1.416,0.33,1.33016690427286,0.340925016763745,"fragment","LAU",2,"C2",45.10656,1.26,16.3,"Tributary","PS","Without","B3"
